,id,Salario,Perfil,Ativo01,Ativo02,Ativo03,Ativo04,Ativo05,Ativo06,Ativo07,Nota1,Nota2
11419,id0011953,$62.31,Moderado,,4985.52,2561.01,21297.52,,2080.62,480.56,44.39999670193397,86.75122640558448
11420,id0014948,$35023.62,Conservador,1417.34,5442.98,2876.13,13207.98,4962.97,2106.61,520.89,95.15746990972764,30.16293940553645
11421,id0015299,$3429.83,Conservador,,4891.16,2971.63,,4865.13,,486.0,27.72942375446216,27.452709990916635
11422,id0008778,$43.01,Moderado,,5197.06,3136.24,16424.64,,,502.93,42.58579024415528,10.15989662881357
11423,id0016628,$1.98,Agressivo,1417.14,5510.86,3231.79,,5642.39,,494.0,69.54954611520625,89.57078730706695
11424,id0026774,$4.79,Agressivo,1685.8,5178.77,2850.44,,4955.76,2118.88,497.17,45.36713444645971,88.93567436316361
11425,id0008318,$97328.23,Agressivo,,5445.32,3591.95,14755.82,5344.36,,504.94,18.555294471007432,45.68199829951914
11426,id0034458,$87855.00,Moderado,,5196.52,3739.21,24944.47,4864.37,2389.25,491.07,32.96978580696107,
11427,id0019556,$659.64,Moderado,1239.1,5109.73,3326.66,20393.91,6409.42,2164.15,485.76,,8.070403752850341
11428,id0005790,$17795.29,Conservador,956.7,5368.96,2912.39,10002.77,5717.17,2050.2,504.37,89.38840950929642,39.31360411754893
11429,id0030754,$254.38,Agressivo,909.16,5021.37,3304.42,,6136.74,,503.26,96.3711537113544,
11430,id0005869,$53.31,Moderado,,,3471.9,8993.38,5527.58,,485.83,41.25765659372633,83.64330070002475
11431,id0006484,$1.20,Moderado,,4997.79,3325.15,13643.3,,,497.41,82.156613797231,80.45509046275322
11432,id0037743,$5292.96,Conservador,1045.71,5091.44,2596.95,14541.05,6148.17,2561.32,501.5,91.61575585359132,85.67511641280772
11433,id0014612,$9.64,Agressivo,816.71,4834.65,3680.36,14644.67,5374.03,,496.22,88.50541364845544,
11434,id0030065,$95.55,Agressivo,,4850.98,,18556.64,,2644.24,510.99,99.76206588297512,11.065884348695432
11435,id0019916,$9041.72,Conservador,956.29,5426.7,2977.69,29545.19,6153.47,,492.36,67.94349102874297,22.974877227522363
11436,id0001506,$691.76,Conservador,,,3097.26,14710.48,,2272.07,509.33,27.027787035851205,38.28777095093865
11437,id0033202,$72265.99,Conservador,1474.4,5109.06,3437.93,28592.05,6078.69,2216.44,484.33,36.57737684906136,68.18181348124797
11438,id0007969,$63.41,Moderado,903.94,4709.06,3399.73,,5787.37,2003.7,511.21,,76.46507035037793
11439,id0012783,$90.00,Conservador,837.13,4877.95,3408.25,,5184.31,2253.52,496.44,13.22278265382849,13.352024544142784
11440,id0033484,$268.35,Agressivo,812.23,5375.35,3052.83,5859.38,6023.26,2074.5,499.29,5.77048213313166,14.071073166303528
11441,id0036178,$599.77,Moderado,1291.89,4736.23,3394.17,,4013.27,2257.18,491.25,2.684375820271867,7.699887238647307
11442,id0002019,$167.13,Conservador,1041.28,4998.44,3130.95,,5748.92,,493.62,24.709755550044644,23.43672628221628
11443,id0027388,$1883.51,Agressivo,1216.36,5069.44,3622.78,15504.17,4723.85,,498.14,15.899032605111628,1.615584083094379
11444,id0024503,$9504.75,Agressivo,,5353.96,3499.87,17361.2,5527.39,2614.72,514.99,43.22681930268957,92.14357872662352
11445,id0033496,$488.08,Moderado,,4620.53,3049.24,26048.5,6453.03,2350.7,500.83,69.28731668674514,80.54516187798129
11446,id0000995,$1.95,Agressivo,958.2,5119.71,2752.19,,4743.67,2001.29,499.69,96.10503187530234,60.74485448648687
11447,id0031131,$9819.22,Conservador,1041.34,,2601.77,,5112.25,2438.27,495.26,18.8992089176387,
11448,id0029619,$707.24,Moderado,1192.41,5283.1,3148.02,12380.48,5570.5,,518.95,75.97997954887038,17.40306638996768
11449,id0000572,$34.18,Conservador,1204.3,5604.88,,14055.66,5089.34,,513.85,86.59759124440954,19.98830096955449
11450,id0023968,$98.62,Moderado,,5358.01,3571.0,9564.25,5193.49,2709.47,497.98,90.440117852053,98.22987831498568
11451,id0010172,$7.22,Conservador,1040.41,5511.81,3578.47,8100.66,5809.03,,488.86,23.131251327610503,75.4293770999214
11452,id0011421,$947.04,Moderado,975.98,4928.82,,16426.55,6461.62,2632.98,488.28,33.29519584908125,1.7006472757218003
11453,id0012774,$7544.47,Conservador,1038.45,5189.21,2641.25,,4668.56,,495.03,91.28273889806138,38.13542592447863
11454,id0017914,$9749.80,Moderado,1201.3,5755.03,3285.79,8217.0,6388.74,2522.76,505.31,15.07695050004858,0.8136227997063816
11455,id0012862,$26.37,Conservador,1215.3,5051.17,3655.66,21786.13,6300.95,,502.67,42.77440064723647,4.241434847409186
11456,id0007298,$1046.22,Conservador,,5821.07,4576.58,,4938.4,2091.5,494.73,58.28317931425082,62.20474125421904
11457,id0032850,$576.72,Moderado,,,,7313.58,4551.39,2198.77,511.14,88.88220563718441,79.27246206274741
11458,id0011383,$0.81,Moderado,1216.13,5045.26,2698.01,18741.51,5108.96,2343.15,472.82,48.54223698810674,24.10890834963549
11459,id0014005,$807.59,Moderado,956.81,4959.58,2864.81,18433.56,4813.77,2393.17,501.61,53.34701473752634,74.93743243589458
11460,id0014519,$40.18,Moderado,1246.85,,3880.31,9196.4,4307.5,2000.49,483.85,86.0926146515736,53.29481218763718
11461,id0024519,$325.15,Conservador,801.86,5279.23,3411.16,8272.47,6805.03,,503.38,,42.50940528697043
11462,id0037010,$32.36,Conservador,,5446.35,3506.14,13816.52,6497.9,,494.24,34.65378548142719,5.8309013225386845
11463,id0015589,$3.65,Conservador,,,3275.92,9282.03,5766.94,2214.0,511.51,,25.589844629094102
11464,id0014490,$65.50,Agressivo,1581.22,5045.24,3012.47,16211.75,,,495.17,37.67967206794004,23.687999801373127
11465,id0025134,$8.05,Moderado,860.69,5560.32,3002.13,,6401.79,,510.3,94.47571503444767,35.485909370255634
11466,id0002727,$927.83,Agressivo,,5077.6,3478.96,,5362.43,2293.75,491.71,4.393106707087091,58.33360227956804
11467,id0026207,$51161.44,Moderado,850.4,,2851.25,7036.01,4645.91,2077.67,521.33,43.239283664755376,31.955666024853603
11468,id0012359,$23.59,Agressivo,983.68,4888.89,3063.09,10639.82,4445.3,2143.31,498.41,76.07528969127134,11.21684724533285
11469,id0031316,$10582.27,Moderado,,5007.33,3053.65,10412.08,5710.2,2682.4,496.77,92.08254365047456,21.31641568907556
11470,id0016644,$8.99,Agressivo,1616.52,,2664.75,,4112.72,2028.24,497.84,8.86959991349655,58.78174657629498
11471,id0023428,$1.29,Agressivo,1085.3,5172.46,3276.09,10409.01,5186.01,2010.2,510.99,10.006771236801171,19.683372239712284
11472,id0030935,$88.36,Moderado,1443.19,5039.43,3659.01,22998.37,4794.57,,497.93,87.97557875553528,77.66347747721103
11473,id0033682,$3.53,Moderado,1400.03,5005.88,2992.13,,6292.79,,486.07,57.79456779021914,22.38640742626624
11474,id0035236,$65.85,Agressivo,,5076.12,3268.7,,,,502.1,63.44086329564127,78.86121099639895
11475,id0005663,$89192.96,Agressivo,,4987.84,2971.6,17865.44,7098.62,,503.86,79.43910057137732,94.53554164620648
11476,id0020939,$0.45,Agressivo,1015.36,5086.95,,,5140.94,2475.85,509.27,43.21737779710473,58.58338732010451
11477,id0027239,$35.59,Moderado,,5159.04,2893.23,,,2209.98,507.09,78.74026548956459,62.72332407040106
11478,id0030783,$1926.88,Agressivo,984.62,4692.21,3045.64,14680.91,5565.29,,507.15,82.62904774688862,21.815829255889163
11479,id0022438,$63351.05,Moderado,,5860.67,3164.27,14274.06,,2277.93,505.22,42.36934982589125,54.104543525860485
11480,id0015951,$35.50,Conservador,1418.75,4644.88,,18660.15,5308.06,,520.53,60.77220476634815,33.25490416427379
11481,id0022726,$90.05,Conservador,971.8,5186.35,3605.32,6572.07,4548.5,,471.7,70.33680921118018,80.20940596891298
11482,id0018815,$6984.59,Conservador,1371.15,6003.18,2663.17,,5690.45,2298.28,507.93,,29.12307806641829
11483,id0019665,$2121.24,Conservador,1172.99,5974.04,,9386.11,4832.62,2352.43,504.22,,17.20313311060002
11484,id0019060,$596.96,Conservador,,5451.9,3161.0,8830.61,4613.88,,504.91,,59.32591133755629
11485,id0024918,$8.91,Agressivo,1133.1,5450.17,3180.17,14004.74,,2141.38,483.06,19.633005799469277,51.764635312006526
11486,id0027519,$377.40,Moderado,1222.84,,2708.52,,4295.64,,491.54,13.076262526101369,47.16024316358158
11487,id0021807,$1549.40,Conservador,1259.08,5401.89,3134.15,14483.32,6512.49,2125.31,499.89,3.9059538994808296,38.03528024066174
11488,id0002495,$9.19,Conservador,1116.05,5087.7,3522.53,,4487.39,,498.19,1.261176384072138,87.29566107269729
11489,id0001809,$4096.31,Moderado,979.9,4868.83,2680.63,,5750.67,2195.38,493.64,59.84232317649517,64.20265316695316
11490,id0022941,$27.72,Agressivo,,4822.29,3477.79,21679.29,4894.92,2013.79,490.79,44.50585467195881,6.698168363870405
11491,id0035461,$43300.26,Conservador,,4847.83,3754.05,,5916.57,2481.01,504.11,69.26468027743977,47.12567610770597
11492,id0029954,$12.08,Moderado,982.7,5329.4,3383.58,10710.72,4844.69,,504.02,95.86286625391573,21.870503437424823
11493,id0014821,$49096.36,Agressivo,,,3254.23,,,,477.22,23.29963212705519,73.1387109841246
11494,id0022328,$43096.08,Moderado,1178.22,4575.68,2720.06,17782.87,5121.23,2264.49,501.85,97.4037198726165,
11495,id0036755,$22.47,Moderado,1078.99,4742.86,3698.67,,4035.17,2476.1,496.88,32.55455608741724,45.50376548683819
11496,id0011804,$67922.21,Moderado,,6475.65,3394.44,24440.63,4372.78,2074.73,497.7,66.85514113977149,18.414547047105813
11497,id0033895,$803.29,Conservador,1525.33,5057.92,2700.04,,4707.81,2249.2,521.08,13.246060419859916,87.24335634990281
11498,id0009761,$0.61,Moderado,1627.23,,,14822.85,6838.24,2005.51,501.14,85.83176647528367,48.45051237131162
11499,id0005938,$859.53,Conservador,,,2590.78,15736.53,5779.74,2641.68,502.49,53.43828167128595,75.19195510627117
11500,id0005265,$6942.41,Agressivo,1183.78,,3740.01,,5187.13,2205.04,498.31,64.05696991931569,32.71454130548099
11501,id0014606,$1.11,Moderado,1410.01,4720.23,2773.87,10600.78,4601.29,2297.83,493.43,63.69579821725577,23.94130065121439
11502,id0016735,$803.03,Moderado,,4792.92,2595.09,15836.38,5360.11,,477.84,71.91554026580003,58.83378138148415
11503,id0029053,$5912.40,Moderado,1331.09,4921.53,,12393.67,,2400.37,497.65,77.00983829121397,12.054473563772095
11504,id0031974,$285.48,Conservador,1368.87,,,13282.79,5039.74,2325.76,500.4,36.53010149525253,16.35248229127062
11505,id0015622,$855.02,Moderado,1097.38,5392.22,3649.13,5953.2,4727.57,,499.12,15.68910114399895,89.73552157801356
11506,id0016705,$478.30,Conservador,,,,,4675.44,2498.61,495.62,64.85803994700983,89.86890912243979
11507,id0018482,$265.65,Agressivo,893.69,5060.07,,21826.19,6922.07,2087.29,475.38,14.81526587242068,86.80713388606426
11508,id0033661,$34883.59,Agressivo,,5054.99,3221.32,6195.43,5661.6,2710.95,506.8,58.1941002547835,76.46398411512352
11509,id0008831,$0.38,Conservador,,,3686.92,9201.89,4474.81,2204.96,485.98,35.83943934389687,77.69060350122058
11510,id0008194,$0.86,Moderado,1436.28,5586.78,3648.99,12110.08,4155.95,,494.41,23.17491253289401,11.62421607672346
11511,id0036265,$5.82,Moderado,1194.28,5517.92,2881.79,,6908.34,2432.29,507.43,66.52073774442951,90.93467752488824
11512,id0014356,$23.23,Agressivo,,4970.79,3376.02,13973.72,4746.98,,505.08,88.75983311442461,36.73620938273631
11513,id0034730,$822.72,Conservador,,5174.18,3054.55,22151.08,4908.51,2195.98,505.31,74.77564624714798,57.87946494390375
11514,id0023846,$697.93,Moderado,864.08,4639.78,,16637.78,4620.13,2268.55,523.66,,59.601666531040856
11515,id0011213,$52.66,Agressivo,,4824.06,3274.04,5847.41,4805.01,2340.36,483.15,11.784662390910771,85.83594265516624
11516,id0024077,$514.37,Agressivo,834.55,4713.35,,5762.06,,2324.06,503.25,13.746697910098549,49.66300254222729
11517,id0020958,$9794.87,Agressivo,1158.37,6057.94,2951.63,18692.37,6971.5,,499.8,35.68045953813282,91.98432900650396
11518,id0015645,$50500.69,Agressivo,1587.07,,2970.83,,5299.94,,506.93,15.997106540744054,8.701755126754584
11519,id0008549,$51221.98,Conservador,1187.32,5264.39,3055.35,,5994.36,2586.28,507.47,18.89095939272326,64.52401345251772
11520,id0036359,$31.43,Agressivo,1396.98,,2945.54,10271.1,5476.27,,501.44,,80.44758653336727
11521,id0014975,$4586.75,Moderado,1056.37,,2764.96,14802.97,,2526.97,511.21,88.93843188658667,17.911433181265167
11522,id0021231,$756.05,Agressivo,,,2844.68,,7147.29,,490.55,53.73971509448777,91.81292966214788
11523,id0005387,$81.38,Agressivo,888.89,5369.29,3195.48,32307.35,5476.9,,498.42,84.75211801926658,
11524,id0025825,$2.73,Conservador,1193.91,4840.38,2917.77,9487.87,4672.27,2818.81,510.39,30.46239286910185,94.86776552158794
11525,id0033744,$5.66,Moderado,,4901.78,3210.84,23726.0,4185.28,2127.27,514.35,84.0712728319333,0.7710819464165075
11526,id0005120,$3.34,Conservador,1097.65,5079.44,2981.94,19861.37,4007.35,,499.89,90.38551396424351,6.870191158586547
11527,id0021212,$16.10,Moderado,1048.33,5378.51,4345.75,10060.93,,2208.36,507.85,39.34714940933928,77.37197932472039
11528,id0031634,$7.71,Conservador,1333.35,5060.18,2896.68,,4461.97,2307.33,511.81,10.199636500022825,51.23843047441703
11529,id0000524,$88509.22,Conservador,1131.45,5606.98,2503.33,,6215.3,,484.62,44.45793527497344,35.583219362707965
11530,id0038514,$2826.45,Conservador,,,3257.64,18162.58,4695.59,,511.53,19.22680462094589,92.0831203235584
11531,id0028302,$4.41,Agressivo,1174.02,5871.82,,12754.85,5907.46,,496.11,20.303910026848538,83.6764884502045
11532,id0027175,$115.25,Moderado,,6142.66,2670.55,17541.05,5236.74,,472.18,85.73248465484475,0.014118167377386
11533,id0006831,$36.99,Moderado,1025.6,4713.0,,,6135.21,,498.77,91.67262599827656,54.39757698859526
11534,id0032309,$508.68,Conservador,,5163.8,3114.6,14681.45,4103.33,,491.85,,79.38759515003574
11535,id0006617,$29869.10,Conservador,1177.86,5152.66,3130.31,14337.11,6005.45,,513.37,20.226440231142217,79.51788864780312
11536,id0017596,$99046.16,Moderado,1363.14,4696.65,2946.09,11103.71,4302.91,2115.46,492.41,6.52039317530424,84.0035798467482
11537,id0027118,$4000.47,Moderado,1081.24,5142.64,2955.12,5023.05,4359.74,2006.28,515.7,33.57949603544901,46.60735189517885
11538,id0031769,$4746.31,Moderado,1625.98,,3234.3,37085.45,5389.29,,503.84,13.998466904523177,10.49803574535929
11539,id0013970,$163.18,Conservador,1048.97,4778.66,3154.64,33311.89,4376.11,,500.38,,28.209068268580683
11540,id0035160,$4112.63,Moderado,,4710.59,3101.43,34115.25,5075.75,2194.46,504.83,20.321832562119766,47.73873446392748
11541,id0020489,$69.95,Moderado,1071.87,4581.79,3389.93,10822.25,5645.77,,488.6,52.21864116259053,4.6247367432033615
11542,id0026109,$73.53,Agressivo,819.66,4669.79,2981.37,16488.09,5019.74,2583.36,493.43,2.240952359270343,33.81279133426921
11543,id0026546,$46617.96,Moderado,1741.78,5165.38,,27462.73,4712.13,,503.83,97.0926406201088,51.82323958002269
11544,id0004073,$9.13,Agressivo,,,,12399.82,5987.7,,497.52,57.76646854773975,14.64719251369372
11545,id0018517,$32049.36,Moderado,1305.99,4592.55,3117.08,,,2596.1,502.0,40.73086449722317,98.43657534980844
11546,id0032963,$6362.25,Moderado,910.2,4703.78,3653.29,16929.46,4779.35,,492.45,64.29897530772358,22.79395043671193
11547,id0009200,$63.33,Moderado,1116.09,4924.31,2876.55,13117.75,5887.64,2168.21,522.35,46.766381275065626,95.78157161208716
11548,id0009452,$73.01,Moderado,1062.71,4789.04,3112.88,,5872.22,,488.26,,7.335403241541427
11549,id0007848,$8.40,Agressivo,1110.25,6081.3,3225.2,15921.05,,2403.74,487.16,69.04021331456161,92.0766846608247
11550,id0015778,$3.81,Agressivo,824.31,5112.79,2910.45,8606.1,4707.27,2117.38,483.91,20.66131012883795,18.626913559782764
11551,id0010260,$45185.98,Agressivo,1019.79,4996.91,2572.11,24262.74,5501.7,2063.84,494.28,35.354399531717974,
11552,id0034229,$8782.94,Agressivo,824.48,5338.19,2738.1,7136.3,6493.63,,482.96,0.165608540145945,38.85243983972734
11553,id0037519,$7.95,Conservador,,4776.59,2724.16,,,2465.57,513.47,15.833040668674936,4.976318168639415
11554,id0016698,$154.24,Agressivo,1315.87,,,,4953.19,2538.07,497.82,52.61670371549661,27.759859351198447
11555,id0024159,$2123.30,Agressivo,,5153.04,3103.5,6770.22,6505.05,,499.59,26.45531641054347,57.93740465456664
11556,id0024066,$92274.07,Conservador,1342.41,4815.33,3022.26,5387.95,4530.12,2429.49,500.26,97.40913846713744,72.9409975184215
11557,id0001777,$6.87,Conservador,,,3513.56,10706.73,,,497.74,12.881167340344568,88.89663009539792
11558,id0000636,$583.73,Agressivo,967.16,5215.84,3640.79,26477.5,4936.06,,505.56,1.3820887192281806,1.2160116614075678
11559,id0027233,$582.37,Conservador,914.97,5857.77,3303.55,14054.73,5340.65,2082.75,493.06,93.414665398942,89.10461461743985
11560,id0026466,$55227.54,Agressivo,943.82,4734.23,3727.55,17257.09,5163.34,2194.99,489.19,69.77575473890526,23.83698080904231
11561,id0012089,$96567.92,Agressivo,,4922.19,3400.1,5942.21,4831.69,,512.13,57.85065777109381,25.19485390696148
11562,id0010724,$81.62,Agressivo,1023.21,5080.05,2653.6,29528.63,6430.14,,497.79,1.3354819353282643,4.084110835387012
11563,id0003328,$521.59,Moderado,1241.32,4767.53,2864.48,,,2349.33,504.88,26.97405926395388,98.9717753954211
11564,id0001896,$7948.53,Agressivo,893.15,5694.56,2716.2,,5328.6,,504.68,18.182804373257888,98.86898131754984
11565,id0010613,$9.84,Moderado,1410.13,5080.69,3327.91,,6394.55,2408.64,504.24,14.503070691484776,4.0486374243128616
11566,id0028597,$9422.80,Agressivo,1180.84,5327.1,3760.29,,4189.19,,501.2,24.151756429209005,77.34817439451724
11567,id0000660,$59.57,Moderado,1011.77,4556.89,,14717.55,4540.34,2088.75,506.28,83.49562834616681,
11568,id0009899,$8855.09,Agressivo,,4597.32,3544.21,,,2323.08,487.1,49.71613978607458,21.646847426794647
11569,id0006076,$7319.37,Moderado,929.67,,3868.16,17528.74,6134.62,,521.98,,19.284753606257865
11570,id0008309,$5247.90,Moderado,986.59,4521.59,2510.87,,4768.06,2302.65,480.14,73.60482832593227,63.867160699019365
11571,id0031594,$37955.12,Conservador,939.91,,3668.8,15517.45,,2868.6,495.89,57.74725737156925,68.46599057199903
11572,id0004375,$711.87,Conservador,,,2897.2,7933.1,,,500.27,72.36363858236567,89.59260700111943
11573,id0004667,$8145.52,Conservador,,5956.88,2917.86,12020.96,4962.46,2025.28,497.69,60.305804771890735,26.36627503319535
11574,id0031115,$0.56,Moderado,1020.95,5249.62,2922.37,9941.9,4673.58,2006.46,493.7,54.70155081008565,60.813962768621664
11575,id0024747,$53.66,Moderado,,4989.12,3583.15,6326.02,5780.27,,498.7,25.84644525541766,39.34666146465037
11576,id0012426,$80464.89,Conservador,891.89,4982.95,,18032.92,5028.81,,506.98,71.6430977908807,20.85248789653912
11577,id0009584,$95.26,Conservador,,4822.1,2816.91,19737.24,6691.67,2834.16,472.2,65.12634982209704,72.52221637140171
11578,id0006351,$86.52,Conservador,982.47,5156.69,3380.97,12093.62,5464.18,,498.31,25.445526695786626,75.02849217309819
11579,id0008375,$1.42,Agressivo,,,,5863.27,6274.15,2054.05,505.14,3.6120383865624106,60.08766934003001
11580,id0007867,$42.99,Moderado,1686.87,4594.07,3098.57,17041.33,4949.29,2331.2,510.78,36.999257166509466,47.410608209368654
11581,id0013102,$4729.89,Agressivo,,5455.2,3836.3,17017.68,4102.45,2859.26,505.08,,61.63464514161127
11582,id0008429,$49.51,Moderado,,5165.09,2601.39,29832.2,5425.32,,491.21,91.823619880635,32.67047371608811
11583,id0018968,$7990.62,Conservador,,5641.15,2812.93,6120.02,5405.09,2035.43,482.83,0.148459229449871,80.74019608001802
11584,id0015567,$93873.44,Conservador,861.94,5667.54,,34626.62,6622.86,,499.94,65.5779222374947,2.7091865707027485
11585,id0012138,$11.17,Agressivo,963.63,,3025.37,24434.94,5839.77,,496.39,16.284263495717767,74.91679400624261
11586,id0009146,$63.88,Conservador,983.89,5703.67,2885.97,14716.29,4824.8,2087.27,492.47,10.47198054830324,22.78474048728055
11587,id0003537,$9411.40,Agressivo,1200.36,5002.11,3391.61,34113.98,,,501.74,29.357498906373948,13.48791920153356
11588,id0027042,$6365.52,Agressivo,1203.36,4512.2,3156.9,19947.96,4262.61,2094.89,492.65,69.96265703189351,96.49762124880375
11589,id0031751,$349.41,Conservador,1661.79,5360.19,2933.34,,4128.88,2072.68,503.27,,82.55027923182794
11590,id0022670,$8008.06,Conservador,,5517.7,,12417.21,4995.16,2201.7,513.78,54.85316692159374,70.42291684494178
11591,id0001719,$917.62,Agressivo,1286.35,5685.13,2988.8,12237.51,4230.94,2051.23,493.32,24.86934520992039,20.41490033111505
11592,id0030521,$12168.79,Conservador,1190.68,5785.94,,,4383.63,2039.91,498.78,50.65839626181149,22.148323294464834
11593,id0027599,$5679.01,Agressivo,932.27,4776.01,2710.31,17966.1,4059.82,2042.18,492.08,73.71630974073089,70.45397447906291
